filename,0_anomaly,0_cluster,0_cluster_length,0_cluster_height,0_cluster_gradient_tr,0_cluster_gradient_tl,3_anomaly,3_cluster,3_cluster_length,3_cluster_height,3_cluster_gradient_tr,3_cluster_gradient_tl,1_anomaly,1_cluster,1_cluster_length,1_cluster_height,1_cluster_gradient_tr,1_cluster_gradient_tl,4_anomaly,4_cluster,4_cluster_length,4_cluster_height,4_cluster_gradient_tr,4_cluster_gradient_tl,2_anomaly,2_cluster,2_cluster_length,2_cluster_height,2_cluster_gradient_tr,2_cluster_gradient_tl,11_anomaly,11_cluster,11_cluster_length,11_cluster_height,11_cluster_gradient_tr,11_cluster_gradient_tl,7_anomaly,7_cluster,7_cluster_length,7_cluster_height,7_cluster_gradient_tr,7_cluster_gradient_tl,10_anomaly,10_cluster,10_cluster_length,10_cluster_height,10_cluster_gradient_tr,10_cluster_gradient_tl,12_anomaly,12_cluster,12_cluster_length,12_cluster_height,12_cluster_gradient_tr,12_cluster_gradient_tl,5_anomaly,5_cluster,5_cluster_length,5_cluster_height,5_cluster_gradient_tr,5_cluster_gradient_tl,9_anomaly,9_cluster,9_cluster_length,9_cluster_height,9_cluster_gradient_tr,9_cluster_gradient_tl,6_anomaly,6_cluster,6_cluster_length,6_cluster_height,6_cluster_gradient_tr,6_cluster_gradient_tl,8_anomaly,8_cluster,8_cluster_length,8_cluster_height,8_cluster_gradient_tr,8_cluster_gradient_tl,16_anomaly,16_cluster,16_cluster_length,16_cluster_height,16_cluster_gradient_tr,16_cluster_gradient_tl,24_anomaly,24_cluster,24_cluster_length,24_cluster_height,24_cluster_gradient_tr,24_cluster_gradient_tl,19_anomaly,19_cluster,19_cluster_length,19_cluster_height,19_cluster_gradient_tr,19_cluster_gradient_tl,26_anomaly,26_cluster,26_cluster_length,26_cluster_height,26_cluster_gradient_tr,26_cluster_gradient_tl,21_anomaly,21_cluster,21_cluster_length,21_cluster_height,21_cluster_gradient_tr,21_cluster_gradient_tl,15_anomaly,15_cluster,15_cluster_length,15_cluster_height,15_cluster_gradient_tr,15_cluster_gradient_tl,14_anomaly,14_cluster,14_cluster_length,14_cluster_height,14_cluster_gradient_tr,14_cluster_gradient_tl,17_anomaly,17_cluster,17_cluster_length,17_cluster_height,17_cluster_gradient_tr,17_cluster_gradient_tl,18_anomaly,18_cluster,18_cluster_length,18_cluster_height,18_cluster_gradient_tr,18_cluster_gradient_tl,20_anomaly,20_cluster,20_cluster_length,20_cluster_height,20_cluster_gradient_tr,20_cluster_gradient_tl,25_anomaly,25_cluster,25_cluster_length,25_cluster_height,25_cluster_gradient_tr,25_cluster_gradient_tl,22_anomaly,22_cluster,22_cluster_length,22_cluster_height,22_cluster_gradient_tr,22_cluster_gradient_tl,13_anomaly,13_cluster,13_cluster_length,13_cluster_height,13_cluster_gradient_tr,13_cluster_gradient_tl,23_anomaly,23_cluster,23_cluster_length,23_cluster_height,23_cluster_gradient_tr,23_cluster_gradient_tl,30_anomaly,30_cluster,30_cluster_length,30_cluster_height,30_cluster_gradient_tr,30_cluster_gradient_tl,35_anomaly,35_cluster,35_cluster_length,35_cluster_height,35_cluster_gradient_tr,35_cluster_gradient_tl,32_anomaly,32_cluster,32_cluster_length,32_cluster_height,32_cluster_gradient_tr,32_cluster_gradient_tl,29_anomaly,29_cluster,29_cluster_length,29_cluster_height,29_cluster_gradient_tr,29_cluster_gradient_tl,31_anomaly,31_cluster,31_cluster_length,31_cluster_height,31_cluster_gradient_tr,31_cluster_gradient_tl,33_anomaly,33_cluster,33_cluster_length,33_cluster_height,33_cluster_gradient_tr,33_cluster_gradient_tl,28_anomaly,28_cluster,28_cluster_length,28_cluster_height,28_cluster_gradient_tr,28_cluster_gradient_tl,27_anomaly,27_cluster,27_cluster_length,27_cluster_height,27_cluster_gradient_tr,27_cluster_gradient_tl,36_anomaly,36_cluster,36_cluster_length,36_cluster_height,36_cluster_gradient_tr,36_cluster_gradient_tl,37_anomaly,37_cluster,37_cluster_length,37_cluster_height,37_cluster_gradient_tr,37_cluster_gradient_tl,34_anomaly,34_cluster,34_cluster_length,34_cluster_height,34_cluster_gradient_tr,34_cluster_gradient_tl,38_anomaly,38_cluster,38_cluster_length,38_cluster_height,38_cluster_gradient_tr,38_cluster_gradient_tl,39_anomaly,39_cluster,39_cluster_length,39_cluster_height,39_cluster_gradient_tr,39_cluster_gradient_tl,46_anomaly,46_cluster,46_cluster_length,46_cluster_height,46_cluster_gradient_tr,46_cluster_gradient_tl,42_anomaly,42_cluster,42_cluster_length,42_cluster_height,42_cluster_gradient_tr,42_cluster_gradient_tl,45_anomaly,45_cluster,45_cluster_length,45_cluster_height,45_cluster_gradient_tr,45_cluster_gradient_tl,41_anomaly,41_cluster,41_cluster_length,41_cluster_height,41_cluster_gradient_tr,41_cluster_gradient_tl,40_anomaly,40_cluster,40_cluster_length,40_cluster_height,40_cluster_gradient_tr,40_cluster_gradient_tl,44_anomaly,44_cluster,44_cluster_length,44_cluster_height,44_cluster_gradient_tr,44_cluster_gradient_tl,47_anomaly,47_cluster,47_cluster_length,47_cluster_height,47_cluster_gradient_tr,47_cluster_gradient_tl,43_anomaly,43_cluster,43_cluster_length,43_cluster_height,43_cluster_gradient_tr,43_cluster_gradient_tl
1231244.js,0.0,0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,3.0,23.0,1.25,0.05434782608695652,-0.05434782608695652,0.0,1,23.0,1.25,0.05434782608695652,-0.05434782608695652,0.0,4.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,2.0,23.0,1.25,0.05434782608695652,-0.05434782608695652,0.0,11.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,7.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,10.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,12.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,5.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,9.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,6.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,8.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,16.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,24.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,19.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,26.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,21.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,15.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,14.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,17.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,18.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,20.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,25.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,22.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,13.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,23.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,30.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,35.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,32.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,29.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,31.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,33.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,28.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,27.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,36.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,37.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,34.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,38.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,0.0,39.0,331.0,2.0,0.006042296072507553,-0.006042296072507553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238382.js,0.0,0,199.0,1.5,0.007537688442211055,-0.007537688442211055,,,,,,,0.0,1,159.0,1.5,0.009433962264150943,-0.009433962264150943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244284.js,0.0,0,110.0,0.25,0.0022727272727272726,-0.0022727272727272726,0.0,3.0,36.0,0.25,0.006944444444444444,-0.006944444444444444,0.0,1,34.0,0.5,0.014705882352941176,-0.014705882352941176,,,,,,,0.0,2.0,37.0,0.75,0.02027027027027027,-0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275278.js,0.0,0,105.0,3.0,0.02857142857142857,-0.02857142857142857,,,,,,,0.0,1,253.0,3.0,0.011857707509881422,-0.011857707509881422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276920.js,0.0,0,144.0,1.25,0.008680555555555556,-0.008680555555555556,,,,,,,0.0,1,214.0,1.25,0.005841121495327103,-0.005841121495327103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283695.js,0.0,0,122.0,1.25,0.010245901639344262,-0.010245901639344262,,,,,,,0.0,1,236.0,1.5,0.006355932203389831,-0.006355932203389831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286123.js,0.0,0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,3.0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,1,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,4.0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,2.0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,11.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,7.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,10.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,12.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,5.0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,9.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,6.0,55.0,1.0,0.01818181818181818,-0.01818181818181818,0.0,8.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,16.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,24.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,19.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,26.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,21.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,15.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,14.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,17.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,18.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,20.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,25.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,22.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,13.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,23.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,30.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,35.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,32.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,29.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,31.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,33.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,28.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,27.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,36.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,37.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,34.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,0.0,38.0,302.0,1.5,0.004966887417218543,-0.004966887417218543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293991.js,0.0,0,6.0,0.75,0.125,-0.125,0.0,3.0,46.0,1.0,0.021739130434782608,-0.021739130434782608,0.0,1,11.0,0.5,0.045454545454545456,-0.045454545454545456,0.0,4.0,9.0,0.5,0.05555555555555555,-0.05555555555555555,0.0,2.0,11.0,0.75,0.06818181818181818,-0.06818181818181818,0.0,11.0,19.0,0.5,0.02631578947368421,-0.02631578947368421,0.0,7.0,14.0,0.25,0.017857142857142856,-0.017857142857142856,0.0,10.0,5.0,0.5,0.1,-0.1,0.0,12.0,5.0,0.0,0.0,-0.0,0.0,5.0,9.0,0.0,0.0,-0.0,0.0,9.0,7.0,0.75,0.10714285714285714,-0.10714285714285714,0.0,6.0,14.0,0.5,0.03571428571428571,-0.03571428571428571,0.0,8.0,26.0,0.5,0.019230769230769232,-0.019230769230769232,0.0,16.0,8.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,15.0,1.0,0.06666666666666667,-0.06666666666666667,0.0,14.0,4.0,0.5,0.125,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,7.0,1.0,0.14285714285714285,-0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3360562.js,0.0,0,24.0,0.25,0.010416666666666666,-0.010416666666666666,0.0,3.0,9.0,0.5,0.05555555555555555,-0.05555555555555555,0.0,1,23.0,0.5,0.021739130434782608,-0.021739130434782608,0.0,4.0,7.0,0.75,0.10714285714285714,-0.10714285714285714,0.0,2.0,10.0,0.25,0.025,-0.025,0.0,11.0,4.0,1.0,0.25,-0.25,0.0,7.0,15.0,0.75,0.05,-0.05,0.0,10.0,6.0,0.75,0.125,-0.125,0.0,12.0,9.0,0.25,0.027777777777777776,-0.027777777777777776,0.0,5.0,21.0,0.5,0.023809523809523808,-0.023809523809523808,0.0,9.0,19.0,0.5,0.02631578947368421,-0.02631578947368421,0.0,6.0,10.0,1.0,0.1,-0.1,0.0,8.0,19.0,0.5,0.02631578947368421,-0.02631578947368421,0.0,16.0,21.0,0.25,0.011904761904761904,-0.011904761904761904,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,14.0,0.5,0.03571428571428571,-0.03571428571428571,0.0,14.0,6.0,0.25,0.041666666666666664,-0.041666666666666664,0.0,17.0,34.0,1.0,0.029411764705882353,-0.029411764705882353,0.0,18.0,34.0,1.0,0.029411764705882353,-0.029411764705882353,,,,,,,,,,,,,,,,,,,0.0,13.0,9.0,0.5,0.05555555555555555,-0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404031.js,0.0,0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,3.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,1,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,4.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,2.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,11.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,7.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,10.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,12.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,5.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,9.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,6.0,176.0,1.75,0.009943181818181818,-0.009943181818181818,0.0,8.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,16.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,14.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,17.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,0.0,18.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,,,,,,,,,,,,,,,,,,,0.0,13.0,181.0,1.75,0.009668508287292817,-0.009668508287292817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443249.js,0.0,0,310.0,2.0,0.0064516129032258064,-0.0064516129032258064,,,,,,,0.0,1,48.0,1.75,0.036458333333333336,-0.036458333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486310.js,0.0,0,29.0,2.0,0.06896551724137931,-0.06896551724137931,,,,,,,0.0,1,330.0,2.25,0.006818181818181818,-0.006818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503921.js,0.0,0,242.0,2.5,0.010330578512396695,-0.010330578512396695,,,,,,,0.0,1,117.0,2.75,0.023504273504273504,-0.023504273504273504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668036.js,0.0,0,9.0,2.25,0.25,-0.25,,,,,,,0.0,1,349.0,2.5,0.0071633237822349575,-0.0071633237822349575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677714.js,0.0,0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,3.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,1,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,4.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,2.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,11.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,7.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,10.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,12.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,5.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,9.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,6.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,8.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,16.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,24.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,19.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,26.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,21.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,15.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,14.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,17.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,18.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,20.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,25.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,22.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,13.0,136.0,1.5,0.011029411764705883,-0.011029411764705883,0.0,23.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,30.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,35.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,32.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,29.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,31.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,33.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,28.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,27.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,36.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,37.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,34.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,38.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,39.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,46.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,42.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,45.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,41.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,40.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,44.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,47.0,220.0,1.5,0.006818181818181818,-0.006818181818181818,0.0,43.0,220.0,1.5,0.006818181818181818,-0.006818181818181818
3787913.js,0.0,0,337.0,1.5,0.004451038575667656,-0.004451038575667656,,,,,,,0.0,1,21.0,1.25,0.05952380952380952,-0.05952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832344.js,0.0,0,1.0,0.25,0.25,-0.25,,,,,,,0.0,1,359.0,2.75,0.00766016713091922,-0.00766016713091922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029777.js,,0,6.0,0.5,0.08333333333333333,-0.08333333333333333,,3.0,13.0,1.0,0.07692307692307693,-0.07692307692307693,,1,6.0,0.5,0.08333333333333333,-0.08333333333333333,,4.0,359.0,5.75,0.016016713091922007,-0.016016713091922007,,2.0,37.0,0.75,0.02027027027027027,-0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,1.25,0.20833333333333334,-0.20833333333333334,,,,,,,,6.0,11.0,1.0,0.09090909090909091,-0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
